0,1,39,20,271
0,1,40,11,271
0,1,43,16,271
0,1,77,2,271
0,1,109,18,271
0,1,111,13,271
0,1,116,39,271
0,1,118,5,271
0,1,124,32,271
0,1,135,12,271
0,1,147,19,271
0,1,152,34,271
0,1,215,7,271
0,1,231,22,271
0,1,246,33,271
0,1,277,24,271
0,1,285,3,271
0,1,290,34,271
0,1,293,10,271
0,1,359,14,271
0,1,367,11,271
0,1,373,21,271
0,1,379,36,271
0,1,428,12,271
0,1,437,39,271
0,1,443,35,271
0,1,450,7,271
0,1,454,28,271
0,1,465,34,271
0,1,483,8,271
0,1,512,34,271
0,1,532,12,271
0,1,552,28,271
0,1,582,3,271
0,1,671,35,271
0,1,672,22,271
0,1,683,31,271
0,1,699,37,271
0,1,707,24,271
0,1,725,28,271
0,1,732,18,271
0,1,739,35,271
0,1,755,17,271
0,1,757,14,271
0,1,765,30,271
0,1,784,17,271
0,1,787,9,271
0,1,799,11,271
0,1,804,29,271
0,1,820,20,271
0,1,821,39,271
0,1,829,7,271
0,1,847,1,271
0,1,848,36,271
0,1,868,39,271
0,1,904,2,271
0,1,908,21,271
0,1,940,30,271
0,1,952,34,271
0,1,975,7,271
0,1,1005,25,271
0,1,1016,40,271
0,1,1025,37,271
0,1,1087,4,271
0,1,1094,34,271
0,1,1109,16,271
0,1,1195,23,271
0,1,1198,2,271
0,1,1199,17,271
0,1,1203,22,271
0,1,1235,8,271
0,1,1260,11,271
0,1,1262,14,271
0,1,1274,40,271
0,1,1277,21,271
0,1,1279,13,271
0,1,1292,31,271
0,1,1302,21,271
0,1,1324,4,271
0,1,1381,8,271
0,1,1396,15,271
0,1,1411,39,271
0,1,1428,33,271
0,1,1439,14,271
0,1,1459,12,271
0,1,1461,4,271
0,1,1482,13,271
0,1,1485,9,271
0,1,1497,20,271
0,1,1511,26,271
0,1,1515,2,271
0,1,1522,6,271
0,1,1529,36,271
0,1,1629,27,271
0,1,1634,28,271
0,1,1652,35,271
0,1,1657,32,271
0,1,1661,10,271
0,1,1665,14,271
0,1,1672,20,271
0,1,1675,27,271
0,1,1678,25,271
0,1,1679,10,271
0,1,1713,23,271
0,1,1721,30,271
0,1,1750,39,271
0,1,1762,15,271
0,1,1793,26,271
0,1,1852,40,271
0,1,1857,26,271
0,1,1865,35,271
0,1,1922,28,271
0,1,1945,13,271
0,1,1976,4,271
0,1,1978,1,271
0,1,1992,35,271
0,1,2006,27,271
0,1,2019,40,271
0,1,2022,3,271
0,1,2031,7,271
0,1,2039,13,271
0,1,2049,31,271
0,1,2057,30,271
0,1,2069,21,271
0,1,2071,5,271
0,1,2078,30,271
0,1,2085,33,271
0,1,2092,27,271
0,1,2097,32,271
0,1,2127,25,271
0,1,2132,40,271
0,1,2161,10,271
0,1,2163,12,271
0,1,2173,30,271
0,1,2179,34,271
0,1,2192,14,271
0,1,2195,32,271
0,1,2235,31,271
0,1,2243,15,271
0,1,2252,3,271
0,1,2255,20,271
0,1,2266,30,271
0,1,2267,12,271
0,1,2277,1,271
0,1,2298,5,271
0,1,2315,19,271
0,1,2338,35,271
0,1,2347,17,271
0,1,2348,7,271
0,1,2357,22,271
0,1,2379,31,271
0,1,2391,12,271
0,1,2393,23,271
0,1,2399,22,271
0,1,2404,18,271
0,1,2410,18,271
0,1,2433,6,271
0,1,2437,3,271
0,1,2461,17,271
0,1,2479,38,271
0,1,2489,11,271
0,1,2493,39,271
0,1,2498,5,271
0,1,2504,34,271
0,1,2512,2,271
0,1,2539,25,271
0,1,2554,12,271
0,1,2564,18,271
0,1,2566,37,271
0,1,2578,18,271
0,1,2584,33,271
0,1,2595,37,271
0,1,2609,6,271
0,1,2617,12,271
0,1,2643,13,271
0,1,2649,4,271
0,1,2705,35,271
0,1,2718,30,271
0,1,2725,1,271
0,1,2739,8,271
0,1,2767,15,271
0,1,2778,34,271
0,1,2780,40,271
0,1,2833,31,271
0,1,2837,27,271
0,1,2852,33,271
0,1,2863,4,271
0,1,2887,19,271
0,1,2930,38,271
0,1,2936,11,271
0,1,2943,17,271
0,1,2968,19,271
0,1,2969,13,271
0,1,2974,6,271
0,1,3033,1,271
0,1,3057,24,271
0,1,3058,16,271
0,1,3085,15,271
0,1,3128,29,271
0,1,3132,13,271
0,1,3163,11,271
0,1,3207,32,271
0,1,3216,32,271
0,1,3221,28,271
0,1,3249,17,271
0,1,3252,17,271
0,1,3261,4,271
0,1,3323,28,271
0,1,3327,28,271
0,1,3331,26,271
0,1,3351,34,271
0,1,3365,2,271
0,1,3393,38,271
0,1,3395,36,271
0,1,3397,36,271
0,1,3410,5,271
0,1,3424,34,271
0,1,3431,35,271
0,1,3443,27,271
0,1,3457,2,271
0,1,3464,12,271
0,1,3500,27,271
0,1,3514,3,271
0,1,3520,32,271
0,1,3545,20,271
0,1,3561,11,271
0,1,3566,1,271
0,1,3570,9,271
0,1,3579,29,271
0,1,3586,40,271
0,1,3610,20,271
0,1,3632,3,271
0,1,3636,9,271
0,1,3642,5,271
0,1,3673,28,271
0,1,3679,11,271
0,1,3685,9,271
0,1,3747,22,271
0,1,3778,9,271
0,1,3824,16,271
0,1,3838,26,271
0,1,3839,5,271
0,1,3850,1,271
0,1,3872,13,271
0,1,3878,2,271
0,1,3882,37,271
0,1,3914,20,271
0,1,3935,37,271
0,1,3936,15,271
0,1,3954,13,271
0,1,3955,36,271
0,1,3958,5,271
0,1,3963,28,271
0,1,3974,9,271
0,1,4013,27,271
0,1,4064,15,271
0,1,4083,15,271
0,1,4100,36,271
0,1,4132,9,271
0,1,4139,40,271
0,1,4145,22,271
0,1,4157,13,271
0,1,4171,25,271
0,1,4194,26,271
0,1,4203,25,271
0,1,4235,23,271
0,1,4237,8,271
0,1,4238,19,271
0,1,4241,22,271
0,1,4246,21,271
0,1,4268,14,271
0,1,4274,29,271
0,1,4275,26,271
0,1,4282,19,271
0,1,4297,16,271
0,1,4299,30,271
0,1,4309,20,271
0,1,4321,35,271
0,1,4361,26,271
0,1,4362,26,271
0,1,4402,2,271
0,1,4409,35,271
0,1,4452,13,271
0,1,4469,21,271
0,1,4495,28,271
0,1,4530,19,271
0,1,4533,26,271
0,1,4537,7,271
0,1,4569,38,271
0,1,4571,24,271
0,1,4596,21,271
0,1,4651,29,271
0,1,4652,2,271
0,1,4674,24,271
0,1,4692,10,271
0,1,4711,2,271
0,1,4712,8,271
0,1,4751,26,271
0,1,4779,12,271
0,1,4784,10,271
0,1,4790,17,271
0,1,4820,28,271
0,1,4826,14,271
0,1,4842,2,271
0,1,4845,26,271
0,1,4872,22,271
0,1,4939,15,271
0,1,4957,35,271
0,1,4969,22,271
0,1,4974,16,271
0,1,5027,14,271
0,1,5037,27,271
0,1,5040,12,271
0,1,5041,34,271
0,1,5047,15,271
0,1,5053,39,271
0,1,5058,32,271
0,1,5066,39,271
0,1,5098,10,271
0,1,5113,13,271
0,1,5126,32,271
0,1,5149,6,271
0,1,5151,7,271
0,1,5184,19,271
0,1,5188,4,271
0,1,5189,31,271
0,1,5200,9,271
0,1,5201,2,271
0,1,5213,7,271
0,1,5224,30,271
0,1,5250,13,271
0,1,5255,35,271
0,1,5279,38,271
0,1,5292,31,271
0,1,5309,6,271
0,1,5346,18,271
0,1,5366,20,271
0,1,5374,36,271
0,1,5383,32,271
