0,1,20606,20,338
0,1,20608,16,338
0,1,20612,35,338
0,1,20614,32,338
0,1,20618,15,338
0,1,20633,5,338
0,1,20671,37,338
0,1,20727,29,338
0,1,20738,29,338
0,1,20741,36,338
0,1,20781,35,338
0,1,20788,30,338
0,1,20792,2,338
0,1,20841,40,338
0,1,20852,30,338
0,1,20856,31,338
0,1,20883,1,338
0,1,20951,33,338
0,1,20972,19,338
0,1,20997,14,338
0,1,21016,3,338
0,1,21058,36,338
0,1,21074,12,338
0,1,21082,5,338
0,1,21085,27,338
0,1,21164,31,338
0,1,21165,38,338
0,1,21170,17,338
0,1,21171,12,338
0,1,21198,32,338
0,1,21209,37,338
0,1,21228,24,338
0,1,21239,34,338
0,1,21251,16,338
0,1,21290,18,338
0,1,21291,28,338
0,1,21314,20,338
0,1,21321,27,338
0,1,21346,22,338
0,1,21351,19,338
0,1,21370,36,338
0,1,21377,16,338
0,1,21433,14,338
0,1,21436,36,338
0,1,21444,40,338
0,1,21453,35,338
0,1,21458,10,338
0,1,21486,10,338
0,1,21498,25,338
0,1,21536,8,338
0,1,21567,35,338
0,1,21569,10,338
0,1,21588,1,338
0,1,21591,13,338
0,1,21618,17,338
0,1,21638,23,338
0,1,21641,24,338
0,1,21669,14,338
0,1,21693,20,338
0,1,21730,37,338
0,1,21732,37,338
0,1,21736,23,338
0,1,21778,10,338
0,1,21788,34,338
0,1,21789,24,338
0,1,21792,17,338
0,1,21801,27,338
0,1,21864,9,338
0,1,21871,26,338
0,1,21878,19,338
0,1,21889,37,338
0,1,21946,39,338
0,1,21994,22,338
0,1,22014,31,338
0,1,22085,3,338
0,1,22090,6,338
0,1,22095,9,338
0,1,22097,33,338
0,1,22147,25,338
0,1,22173,22,338
0,1,22184,26,338
0,1,22195,33,338
0,1,22307,40,338
0,1,22375,33,338
0,1,22382,18,338
0,1,22383,30,338
0,1,22404,18,338
0,1,22410,39,338
0,1,22419,24,338
0,1,22439,7,338
0,1,22458,24,338
0,1,22462,15,338
0,1,22466,34,338
0,1,22479,6,338
0,1,22494,17,338
0,1,22538,3,338
0,1,22586,1,338
0,1,22616,29,338
0,1,22661,11,338
0,1,22679,9,338
0,1,22692,14,338
0,1,22712,1,338
0,1,22755,38,338
0,1,22780,23,338
0,1,22805,20,338
0,1,22820,15,338
0,1,22832,40,338
0,1,22833,7,338
0,1,22860,21,338
0,1,22861,32,338
0,1,22869,3,338
0,1,22872,36,338
0,1,22886,29,338
0,1,22896,36,338
0,1,22904,37,338
0,1,22921,13,338
0,1,22923,6,338
0,1,22954,9,338
0,1,22955,36,338
0,1,22966,15,338
0,1,22972,20,338
0,1,22982,27,338
0,1,22989,34,338
0,1,22998,8,338
0,1,23069,38,338
0,1,23084,29,338
0,1,23128,32,338
0,1,23188,2,338
0,1,23238,7,338
0,1,23245,22,338
0,1,23253,12,338
0,1,23257,8,338
0,1,23302,25,338
0,1,23320,18,338
0,1,23339,30,338
0,1,23371,39,338
0,1,23413,38,338
0,1,23452,28,338
0,1,23496,32,338
0,1,23499,16,338
0,1,23517,20,338
0,1,23541,22,338
0,1,23546,15,338
0,1,23555,40,338
0,1,23647,9,338
0,1,23649,16,338
0,1,23650,17,338
0,1,23655,36,338
0,1,23684,36,338
0,1,23691,19,338
0,1,23694,5,338
0,1,23695,36,338
0,1,23697,9,338
0,1,23711,23,338
0,1,23712,25,338
0,1,23717,10,338
0,1,23732,10,338
0,1,23737,31,338
0,1,23747,10,338
0,1,23763,16,338
0,1,23782,35,338
0,1,23786,2,338
0,1,23791,14,338
0,1,23823,31,338
0,1,23828,9,338
0,1,23837,37,338
0,1,23845,24,338
0,1,23869,4,338
0,1,23887,30,338
0,1,23889,38,338
0,1,23915,25,338
0,1,23920,16,338
0,1,23950,11,338
0,1,23965,2,338
0,1,23971,27,338
0,1,24010,11,338
0,1,24024,14,338
0,1,24045,4,338
0,1,24051,7,338
0,1,24062,7,338
0,1,24084,3,338
0,1,24086,12,338
0,1,24111,37,338
0,1,24116,4,338
0,1,24119,30,338
0,1,24126,39,338
0,1,24130,33,338
0,1,24131,30,338
0,1,24143,29,338
0,1,24148,29,338
0,1,24151,2,338
0,1,24204,5,338
0,1,24231,4,338
0,1,24249,2,338
0,1,24269,19,338
0,1,24273,17,338
0,1,24276,24,338
0,1,24296,10,338
0,1,24311,24,338
0,1,24313,35,338
0,1,24346,3,338
0,1,24377,18,338
0,1,24398,11,338
0,1,24405,19,338
0,1,24426,10,338
0,1,24434,4,338
0,1,24477,34,338
0,1,24536,16,338
0,1,24543,17,338
0,1,24544,14,338
0,1,24566,19,338
0,1,24568,30,338
0,1,24583,21,338
0,1,24599,5,338
0,1,24605,15,338
0,1,24618,20,338
0,1,24649,31,338
0,1,24667,31,338
0,1,24679,37,338
0,1,24688,6,338
0,1,24697,7,338
0,1,24712,2,338
0,1,24739,3,338
0,1,24756,40,338
0,1,24790,40,338
0,1,24807,10,338
0,1,24811,1,338
0,1,24819,38,338
0,1,24836,12,338
0,1,24837,7,338
0,1,24848,14,338
0,1,24935,23,338
0,1,24936,9,338
0,1,24996,2,338
0,1,25008,11,338
0,1,25033,13,338
0,1,25059,20,338
0,1,25105,8,338
0,1,25122,21,338
0,1,25130,18,338
0,1,25132,34,338
0,1,25173,36,338
0,1,25226,30,338
0,1,25249,6,338
0,1,25250,3,338
0,1,25290,2,338
0,1,25295,21,338
0,1,25315,37,338
0,1,25326,23,338
0,1,25343,3,338
0,1,25345,28,338
0,1,25378,11,338
0,1,25385,15,338
0,1,25397,19,338
0,1,25427,25,338
0,1,25431,8,338
0,1,25455,27,338
0,1,25465,37,338
0,1,25493,28,338
0,1,25515,7,338
0,1,25516,4,338
0,1,25559,30,338
0,1,25654,32,338
0,1,25690,12,338
0,1,25698,25,338
0,1,25725,29,338
0,1,25744,30,338
0,1,25747,15,338
0,1,25753,4,338
0,1,25764,9,338
0,1,25766,5,338
0,1,25776,7,338
0,1,25843,30,338
0,1,25848,39,338
0,1,25857,5,338
0,1,25883,12,338
0,1,25915,18,338
0,1,25923,1,338
0,1,25930,12,338
0,1,25956,19,338
0,1,25962,17,338
0,1,25967,31,338
0,1,26007,40,338
0,1,26013,18,338
0,1,26017,12,338
0,1,26024,33,338
0,1,26052,9,338
0,1,26054,16,338
0,1,26062,27,338
0,1,26064,27,338
0,1,26085,9,338
0,1,26104,25,338
0,1,26113,15,338
0,1,26136,15,338
0,1,26138,29,338
0,1,26141,14,338
0,1,26196,34,338
0,1,26233,33,338
0,1,26239,38,338
0,1,26256,38,338
0,1,26309,9,338
0,1,26310,15,338
0,1,26315,14,338
0,1,26368,23,338
0,1,26394,15,338
0,1,26433,10,338
0,1,26434,27,338
0,1,26440,10,338
0,1,26453,6,338
0,1,26457,13,338
0,1,26478,26,338
0,1,26515,7,338
0,1,26531,39,338
0,1,26534,19,338
0,1,26548,38,338
0,1,26555,3,338
0,1,26570,1,338
0,1,26612,40,338
0,1,26636,26,338
0,1,26656,40,338
0,1,26661,17,338
0,1,26668,1,338
0,1,26715,22,338
0,1,26728,12,338
0,1,26758,27,338
0,1,26780,38,338
0,1,26788,39,338
0,1,26809,33,338
0,1,26843,10,338
0,1,26850,33,338
0,1,26875,36,338
0,1,26911,39,338
0,1,26926,34,338
0,1,26927,19,338
0,1,26933,37,338
0,1,26966,13,338
0,1,26999,28,338
0,1,27009,31,338
0,1,27022,25,338
0,1,27032,14,338
0,1,27048,14,338
0,1,27066,9,338
0,1,27067,38,338
0,1,27093,4,338
0,1,27096,7,338
0,1,27104,32,338
0,1,27105,6,338
0,1,27122,23,338
0,1,27129,1,338
0,1,27131,18,338
0,1,27142,18,338
0,1,27145,32,338
0,1,27158,32,338
0,1,27167,16,338
0,1,27187,33,338
0,1,27201,38,338
0,1,27203,9,338
0,1,27206,11,338
0,1,27211,38,338
0,1,27212,26,338
0,1,27215,36,338
0,1,27224,6,338
0,1,27226,17,338
0,1,27239,18,338
0,1,27256,3,338
0,1,27262,1,338
0,1,27265,38,338
0,1,27289,23,338
0,1,27344,31,338
0,1,27369,10,338
0,1,27379,14,338
0,1,27385,23,338
0,1,27420,16,338
0,1,27457,2,338
0,1,27472,17,338
0,1,27480,32,338
0,1,27484,10,338
0,1,27510,19,338
0,1,27525,39,338
0,1,27530,30,338
0,1,27546,27,338
0,1,27585,5,338
0,1,27598,30,338
0,1,27601,9,338
0,1,27645,21,338
0,1,27663,12,338
0,1,27690,28,338
0,1,27705,22,338
0,1,27714,30,338
0,1,27731,11,338
0,1,27738,13,338
0,1,27744,25,338
0,1,27767,37,338
0,1,27771,2,338
0,1,27798,21,338
0,1,27799,23,338
0,1,27809,36,338
0,1,27968,8,338
0,1,27986,21,338
0,1,27996,34,338
0,1,27997,8,338
0,1,28001,12,338
0,1,28019,38,338
0,1,28038,30,338
0,1,28041,40,338
0,1,28044,32,338
0,1,28049,10,338
0,1,28062,9,338
0,1,28093,34,338
0,1,28106,1,338
0,1,28123,7,338
0,1,28129,39,338
0,1,28161,1,338
0,1,28191,10,338
0,1,28199,20,338
0,1,28209,19,338
0,1,28222,14,338
0,1,28258,6,338
0,1,28274,2,338
0,1,28292,12,338
0,1,28294,33,338
0,1,28303,20,338
0,1,28332,35,338
0,1,28340,21,338
0,1,28348,26,338
0,1,28364,38,338
0,1,28381,16,338
0,1,28382,28,338
0,1,28428,5,338
0,1,28463,35,338
0,1,28499,29,338
0,1,28524,8,338
0,1,28531,20,338
0,1,28566,26,338
0,1,28608,18,338
0,1,28644,21,338
0,1,28667,28,338
0,1,28680,12,338
0,1,28690,23,338
0,1,28695,30,338
0,1,28706,39,338
0,1,28723,18,338
0,1,28737,21,338
0,1,28795,32,338
0,1,28817,19,338
0,1,28845,10,338
0,1,28874,15,338
0,1,28886,10,338
0,1,28912,9,338
0,1,28918,33,338
0,1,28935,12,338
0,1,28983,38,338
0,1,28984,18,338
0,1,28985,30,338
0,1,28990,4,338
0,1,29010,20,338
0,1,29011,26,338
0,1,29026,9,338
0,1,29029,25,338
0,1,29032,27,338
0,1,29037,21,338
0,1,29041,20,338
0,1,29043,25,338
0,1,29075,40,338
0,1,29083,2,338
0,1,29086,1,338
0,1,29099,32,338
0,1,29104,29,338
0,1,29107,26,338
0,1,29111,24,338
0,1,29120,25,338
0,1,29123,1,338
0,1,29125,20,338
0,1,29147,22,338
0,1,29151,38,338
0,1,29153,6,338
0,1,29163,19,338
0,1,29195,1,338
0,1,29201,1,338
0,1,29256,17,338
0,1,29268,30,338
0,1,29289,17,338
0,1,29310,13,338
0,1,29325,36,338
0,1,29346,22,338
0,1,29365,24,338
0,1,29395,40,338
0,1,29398,16,338
0,1,29405,31,338
0,1,29413,21,338
0,1,29431,20,338
0,1,29465,19,338
0,1,29473,17,338
0,1,29492,6,338
0,1,29506,38,338
0,1,29509,35,338
0,1,29596,4,338
0,1,29606,10,338
0,1,29642,22,338
0,1,29662,19,338
0,1,29729,10,338
0,1,29749,9,338
0,1,29759,23,338
0,1,29783,14,338
0,1,29810,23,338
0,1,29824,17,338
0,1,29829,17,338
0,1,29850,39,338
0,1,29869,32,338
0,1,29930,7,338
0,1,29950,25,338
0,1,29958,24,338
0,1,29997,6,338
0,1,30026,35,338
0,1,30046,11,338
0,1,30069,11,338
0,1,30078,22,338
0,1,30083,39,338
0,1,30095,30,338
0,1,30112,19,338
0,1,30156,28,338
0,1,30157,31,338
0,1,30162,1,338
0,1,30165,7,338
0,1,30196,36,338
0,1,30285,16,338
0,1,30298,27,338
0,1,30300,2,338
0,1,30341,13,338
0,1,30342,9,338
0,1,30345,23,338
0,1,30346,17,338
0,1,30375,18,338
0,1,30392,40,338
0,1,30393,19,338
0,1,30394,3,338
0,1,30397,8,338
0,1,30448,37,338
0,1,30450,15,338
0,1,30499,25,338
0,1,30519,20,338
0,1,30525,32,338
0,1,30546,24,338
0,1,30602,12,338
0,1,30605,22,338
0,1,30618,4,338
0,1,30621,23,338
0,1,30677,12,338
0,1,30686,34,338
0,1,30690,26,338
0,1,30697,9,338
0,1,30699,2,338
0,1,30738,25,338
0,1,30739,11,338
0,1,30750,34,338
0,1,30776,22,338
0,1,30798,6,338
0,1,30834,32,338
0,1,30838,9,338
0,1,30841,23,338
0,1,30913,4,338
0,1,30923,32,338
0,1,30926,6,338
0,1,30927,12,338
0,1,30971,40,338
0,1,30974,32,338
0,1,30993,9,338
0,1,31002,25,338
0,1,31075,25,338
0,1,31080,35,338
0,1,31089,20,338
0,1,31110,35,338
0,1,31117,33,338
0,1,31191,37,338
0,1,31199,1,338
0,1,31218,23,338
0,1,31223,38,338
0,1,31229,3,338
0,1,31288,30,338
0,1,31310,4,338
0,1,31317,3,338
0,1,31322,30,338
0,1,31325,20,338
0,1,31329,2,338
0,1,31342,15,338
0,1,31344,32,338
0,1,31349,8,338
0,1,31362,24,338
0,1,31385,17,338
0,1,31402,39,338
0,1,31427,35,338
0,1,31431,6,338
0,1,31442,11,338
0,1,31444,37,338
0,1,31446,27,338
0,1,31481,13,338
0,1,31487,27,338
0,1,31488,20,338
0,1,31489,6,338
0,1,31544,30,338
0,1,31550,37,338
0,1,31570,17,338
0,1,31613,13,338
0,1,31626,19,338
0,1,31629,34,338
0,1,31634,2,338
0,1,31652,33,338
0,1,31676,19,338
0,1,31709,36,338
0,1,31726,39,338
